State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
WA,TIBRADDEN,6532,Durack,,,
WA,TOM PRICE,6751,Durack,,,
WA,TRAYNING,6488,Durack,,,
WA,TURKEY HILL,6426,Durack,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
WA,UCARTY,6462,Durack,,,
WA,UCARTY WEST,6460,Durack,,,
WA,USELESS LOOP,6537,Durack,,,
WA,UTAKARRA,6530,Durack,,,
WA,VALENTINE,6532,Durack,,,
WA,WADDERIN,6369,Durack,,,
WA,WADDINGTON,6509,Durack,,,
WA,WADDY FOREST,6515,Durack,,,
WA,WAEEL,6407,Durack,,,
WA,WAGGRAKINE,6530,Durack,,,
WA,WALEBING,6510,Durack,,,
WA,WALGOOLAN,6422,Durack,,,
WA,WALKAWAY,6528,Durack,,,
WA,WALLAREENYA,6721,Durack,,,
WA,WALYORMOURING,6460,Durack,,,
WA,WAMENUSKING,6383,Durack,,,
WA,WANDANA,6532,Durack,,,
WA,WANDINA,6530,Durack,,,
WA,WANGKATJUNGKA,6765,Durack,,FITZROY CROSSING,
WA,WARDING EAST,6405,Durack,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
WA,WARMUN,6743,Durack,,,
WA,WARRACHUPPIN,6423,Durack,,,
WA,WARRADARGE,6518,Durack,,,
WA,WARRALAKIN,6421,Durack,,,
WA,WATERBANK,6725,Durack,,,
WA,WATERCARRIN,6407,Durack,,,
WA,WATHEROO,6513,Durack,,,
WA,WATTONING,6479,Durack,,,
WA,WEBBERTON,6530,Durack,,,
WA,WEDGE ISLAND,6044,Durack,,,
WA,WEDGEFIELD,6721,Durack,,,
WA,WELBUNGIN,6477,Durack,,,
WA,WELD RANGE,6640,Durack,,,
WA,WEST BALLIDU,6606,Durack,,,
WA,WEST BINNU,6532,Durack,,,
WA,WEST CASUARINAS,6630,Durack,,,
WA,WEST END,6530,Durack,,,
WA,WEST HOLLETON,6369,Durack,,,
WA,WEST LYONS RIVER,6705,Durack,,,
WA,WESTONIA,6423,Durack,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
WA,WHIM CREEK,6718,Durack,,,
WA,WHITE PEAK,6532,Durack,,,
WA,WIALKI,6473,Durack,,,
WA,WICHERINA,6532,Durack,,,
WA,WICHERINA SOUTH,6532,Durack,,,
WA,WICKHAM,6720,Durack,,,
WA,WILGOYNE,6479,Durack,,,
WA,WILLARE,6728,Durack,,,
WA,WILUNA,6646,Durack,,,
WA,WITTENOOM,6751,Durack,,,
WA,WOMARDEN,6519,Durack,,,
WA,WONGAMINE,6401,Durack,,,
WA,WONGAN HILLS,6603,Durack,,,
WA,WONGOONDY,6630,Durack,,,
WA,WONTHELLA,6530,Durack,,,
WA,WOODLEIGH,6701,Durack,,,
WA,WOOLGORONG,6630,Durack,,,
WA,WOOLOCUTTY,6369,Durack,,,
WA,WOORAMEL,6701,Durack,,,
WA,WOORREE,6530,Durack,,,
...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,
...,24,25,26,27,28,
WA,WUBIN,6612,Durack,,,
WA,WYALKATCHEM,6485,Durack,,,
WA,WYENING,6568,Durack,,,
WA,WYNDHAM,6740,Durack,,,
WA,WYOLA WEST,6407,Durack,,,
WA,XANTIPPE,6609,Durack,,,
WA,YALARDY,6701,Durack,,,
WA,YALGOO,6635,Durack,,,
WA,YALLABATHARRA,6535,Durack,,,
WA,YANDANOOKA,6522,Durack,,,
WA,YANDOO CREEK,6701,Durack,,,
WA,YANNARIE,6710,Durack,,,
WA,YARAWINDAH,6509,Durack,,,
WA,YARDARINO,6525,Durack,,,
WA,YARRAGADEE,6522,Durack,,,
WA,YATHROO,6507,Durack,,,
WA,YELBENI,6487,Durack,,,
WA,YELLOWDINE,6426,Durack,,,
WA,YERECOIN,6571,Durack,,,
WA,YETNA,6532,Durack,,,
...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,
...,24,25,26,27,28,
WA,YOTING,6383,Durack,,,
WA,YOUNDEGIN,6407,Durack,,,
WA,YUNA,6532,Durack,,,
...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,
...,24,25,26,27,28,
