State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
QLD,NORTH BRANCH,4370,Maranoa,,,
QLD,NORTH BUNGUNYA,4494,Maranoa,,,
QLD,NORTH TALWOOD,4496,Maranoa,,,
QLD,NUKKU,4314,Maranoa,,,
QLD,NUNDUBBERMERE,4380,Maranoa,,,
QLD,NUTGROVE,4352,Maranoa,,,
QLD,OBERINA,4417,Maranoa,,,
QLD,OLD TALGAI,4370,Maranoa,,,
QLD,OMAN AMA,4352,Maranoa,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,OPALTON,4735,Maranoa,,,
QLD,ORALLO,4455,Maranoa,,,
QLD,ORANGE HILL,4455,Maranoa,,,
QLD,PALGRAVE,4374,Maranoa,,,
QLD,PALMTREE,4352,Maranoa,,,
QLD,PAMPAS,4352,Maranoa,,,
QLD,PARKNOOK,4417,Maranoa,,,
QLD,PASSCHENDAELE,4352,Maranoa,,,
QLD,PECHEY,4352,Maranoa,,,
QLD,PELHAM,4415,Maranoa,,,
QLD,PELICAN,4413,Maranoa,,,
QLD,PERSEVERANCE,4352,Maranoa,,,
QLD,PICKANJINNIE,4428,Maranoa,,,
QLD,PIERCES CREEK,4355,Maranoa,,,
QLD,PIKEDALE,4380,Maranoa,,,
QLD,PIKES CREEK,4380,Maranoa,,,
QLD,PILTON,4361,Maranoa,,,
QLD,PIMPIMBUDGEE,4615,Maranoa,,,
QLD,PINE HILLS,4416,Maranoa,,,
QLD,PINELANDS,4355,Maranoa,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,PIRRINUAN,4405,Maranoa,,,
QLD,PLAINBY,4355,Maranoa,,,
QLD,PONY HILLS,4454,Maranoa,,,
QLD,POZIERES,4352,Maranoa,,,
QLD,PRATTEN,4370,Maranoa,,,
QLD,PUNCHS CREEK,4357,Maranoa,,,
QLD,QUILPIE,4480,Maranoa,,,
QLD,RANGEMORE,4352,Maranoa,,,
QLD,RANGES BRIDGE,4405,Maranoa,,,
QLD,RAVENSBOURNE,4352,Maranoa,,,
QLD,RED HILL,4413,Maranoa,,,
QLD,REDFORD,4467,Maranoa,,,
QLD,RIVERSLEIGH,4470,Maranoa,,,
QLD,RIVERTON,4385,Maranoa,,,
QLD,ROCHE CREEK,4419,Maranoa,,,
QLD,ROCKY CREEK,4357,Maranoa,,,
QLD,RODGERS CREEK,4370,Maranoa,,,
QLD,ROMA,4455,Maranoa,,,
QLD,ROSEHILL,4370,Maranoa,,,
QLD,ROSENTHAL HEIGHTS,4370,Maranoa,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
QLD,RUNNYMEDE,4615,Maranoa,,,
QLD,RYEFORD,4361,Maranoa,,,
QLD,RYWUNG,4413,Maranoa,,,
QLD,SANDY CAMP,4361,Maranoa,,,
QLD,SANDY RIDGES,4615,Maranoa,,,
QLD,SCRUBBY CREEK,4478,Maranoa,,,
QLD,SEVERNLEA,4380,Maranoa,,,
QLD,SILVER SPUR,4385,Maranoa,,,
QLD,SILVERWOOD,4370,Maranoa,,,
QLD,SIMMIE,4454,Maranoa,,,
QLD,SLADEVALE,4370,Maranoa,,,
QLD,SMITHLEA,4385,Maranoa,,,
QLD,SOMMARIVA,4470,Maranoa,,,
QLD,SOMME,4382,Maranoa,,,
QLD,SOUTH EAST NANANGO,4615,Maranoa,,,
QLD,SOUTH NANANGO,4615,Maranoa,,,
QLD,SOUTH TALWOOD,4496,Maranoa,,,
QLD,SOUTHWOOD,4406,Maranoa,,,
QLD,SPRING CREEK,4361,Maranoa,,,
QLD,SPRINGDALE,4380,Maranoa,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
QLD,SPRINGVALE,4405,Maranoa,,,
QLD,ST AUBYN,4352,Maranoa,,,
QLD,ST GEORGE,4487,Maranoa,,,
QLD,ST RUTH,4405,Maranoa,,,
QLD,STANTHORPE,4380,Maranoa,,,
QLD,STONEHENGE,4357,Maranoa,,,
QLD,STONEHENGE,4730,Maranoa,,,
QLD,STORM KING,4380,Maranoa,,,
QLD,SUGARLOAF,4380,Maranoa,,,
QLD,SUJEEWONG,4413,Maranoa,,,
QLD,SURAT,4417,Maranoa,,,
QLD,SWAN CREEK,4370,Maranoa,,,
QLD,SWANFELS,4371,Maranoa,,,
QLD,TAABINGA,4610,Maranoa,,,
QLD,TALGAI,4362,Maranoa,,,
QLD,TALWOOD,4496,Maranoa,,,
QLD,TAMBO,4478,Maranoa,,,
QLD,TANBAR,4481,Maranoa,,,
QLD,TANNYMOREL,4372,Maranoa,,,
QLD,TARA,4421,Maranoa,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
QLD,TARAWERA,4494,Maranoa,,,
QLD,TAROMEO,4314,Maranoa,,,
QLD,TARONG,4615,Maranoa,,,
QLD,TEELAH,4314,Maranoa,,,
QLD,TEELBA,4423,Maranoa,,,
QLD,TERRICA,4387,Maranoa,,,
QLD,TEXAS,4385,Maranoa,,,
QLD,THALLON,4497,Maranoa,,,
QLD,THANE,4370,Maranoa,,,
QLD,THANES CREEK,4370,Maranoa,,,
QLD,THARGOMINDAH,4492,Maranoa,,,
QLD,THE BLUFF,4355,Maranoa,,,
QLD,THE FALLS,4373,Maranoa,,,
QLD,THE GLEN,4370,Maranoa,,,
QLD,THE GUMS,4406,Maranoa,,,
QLD,THE HEAD,4373,Maranoa,,,
QLD,THE HERMITAGE,4370,Maranoa,,,
QLD,THE PINES,4357,Maranoa,,,
QLD,THE SUMMIT,4377,Maranoa,,,
QLD,THORNDALE,4380,Maranoa,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
QLD,THORNVILLE,4352,Maranoa,,,
QLD,THULIMBAH,4376,Maranoa,,,
QLD,TINGUN,4455,Maranoa,,,
QLD,TIPTON,4405,Maranoa,,,
QLD,TOOBEAH,4498,Maranoa,,,
QLD,TOOLBURRA,4370,Maranoa,,,
QLD,TREGONY,4370,Maranoa,,,
QLD,TUCKERANG,4411,Maranoa,,,
QLD,TUEN,4490,Maranoa,,,
QLD,TUMMAVILLE,4352,Maranoa,,,
QLD,TURALLIN,4357,Maranoa,,,
QLD,TYRCONNEL,4467,Maranoa,,,
QLD,UPPER COOYAR CREEK,4402,Maranoa,,,
QLD,UPPER DAWSON,4454,Maranoa,,,
QLD,UPPER FREESTONE,4370,Maranoa,,,
QLD,UPPER PILTON,4361,Maranoa,,,
QLD,UPPER PINELANDS,4355,Maranoa,,,
QLD,UPPER WARREGO,4477,Maranoa,,,
QLD,UPPER WHEATVALE,4370,Maranoa,,,
QLD,UPPER YARRAMAN,4614,Maranoa,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
QLD,V GATE,4465,Maranoa,,,
QLD,VICTORIA HILL,4361,Maranoa,,,
QLD,WAIKOLA,4427,Maranoa,,,
QLD,WALHALLOW,4462,Maranoa,,,
QLD,WALLANGARRA,4383,Maranoa,,,
QLD,WALLUMBILLA,4428,Maranoa,,,
QLD,WALLUMBILLA NORTH,4428,Maranoa,,,
QLD,WALLUMBILLA SOUTH,4428,Maranoa,,,
QLD,WANDOAN,4419,Maranoa,,,
QLD,WARD,4470,Maranoa,,,
QLD,WARKON,4417,Maranoa,,,
QLD,WARRA,4411,Maranoa,,,
QLD,WARROO,4387,Maranoa,,,
QLD,WARWICK,4370,Maranoa,,,
QLD,WATSONS CROSSING,4385,Maranoa,,,
QLD,WATTLE CAMP,4615,Maranoa,,,
QLD,WATTLE GROVE,4610,Maranoa,,,
QLD,WATTLE RIDGE,4357,Maranoa,,,
QLD,WEENGALLON,4497,Maranoa,,,
QLD,WEIR RIVER,4406,Maranoa,,,
...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,...2122232425...,
...,21,22,23,24,25,...
QLD,WELLESLEY,4417,Maranoa,,,
QLD,WENGENVILLE,4615,Maranoa,,,
QLD,WERANGA,4405,Maranoa,,,
QLD,WERIBONE,4417,Maranoa,,,
QLD,WESTERN CREEK,4357,Maranoa,,,
QLD,WESTGROVE,4454,Maranoa,,,
QLD,WESTMAR,4422,Maranoa,,,
QLD,WHEATVALE,4370,Maranoa,,,
QLD,WHETSTONE,4387,Maranoa,,,
QLD,WHICHELLO,4352,Maranoa,,,
QLD,WIDGEEGOARA,4490,Maranoa,,,
QLD,WIEAMBILLA,4413,Maranoa,,,
QLD,WILDASH,4370,Maranoa,,,
QLD,WILLOWVALE,4370,Maranoa,,,
QLD,WINDEYER,4478,Maranoa,,,
QLD,WINDORAH,4481,Maranoa,,,
QLD,WINTON,4735,Maranoa,,,
QLD,WIYARRA,4370,Maranoa,,,
QLD,WOLEEBEE,4419,Maranoa,,,
QLD,WOMALILLA,4465,Maranoa,,,
...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,
...,24,25,26,27,28,
QLD,WOMBLEBANK,4465,Maranoa,,,
QLD,WOMINA,4370,Maranoa,,,
QLD,WONDALLI,4390,Maranoa,,,
QLD,WOONDUL,4357,Maranoa,,,
QLD,WOOROOLIN,4608,Maranoa,,,
QLD,WUTUL,4352,Maranoa,,,
QLD,WYAGA,4390,Maranoa,,,
QLD,WYALLA,4615,Maranoa,,,
QLD,WYANDRA,4489,Maranoa,,,
QLD,WYBERBA,4382,Maranoa,,,
QLD,WYCHIE,4413,Maranoa,,,
QLD,WYCOMBE,4455,Maranoa,,,
QLD,YAGABURNE,4390,Maranoa,,,
QLD,YANDARLO,4478,Maranoa,,,
QLD,YANDILLA,4352,Maranoa,,,
QLD,YANGAN,4371,Maranoa,,,
QLD,YARAKA,4731,Maranoa,,,
QLD,YARRAMAN,4614,Maranoa,,,
QLD,YELARBON,4388,Maranoa,,,
QLD,YOWAH,4490,Maranoa,,,
...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,
...,24,25,26,27,28,
QLD,YULABILLA,4416,Maranoa,,,
QLD,YULEBA,4427,Maranoa,,,
QLD,YULEBA NORTH,4427,Maranoa,,,
QLD,YULEBA SOUTH,4427,Maranoa,,,
...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,...2425262728,
...,24,25,26,27,28,
