State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
NSW,TINPOT,2546,Eden-Monaro,,,
NSW,TOMBONG,2633,Eden-Monaro,,,
NSW,TOMBOYE,2622,Eden-Monaro,,,
NSW,TOOMA,2642,Eden-Monaro,,,
NSW,TOOTHDALE,2550,Eden-Monaro,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
NSW,TOWAMBA,2550,Eden-Monaro,,,
NSW,TRALEE,2620,Eden-Monaro,,,
NSW,TUMBARUMBA,2653,Eden-Monaro,,,
NSW,TUMORRAMA,2720,Eden-Monaro,,,
NSW,TUMUT,2720,Eden-Monaro,,,
NSW,TUMUT PLAINS,2720,Eden-Monaro,,,
NSW,TURA BEACH,2548,Eden-Monaro,,,
NSW,TUROSS,2630,Eden-Monaro,,,
NSW,UPPER BROGO,2550,Eden-Monaro,,BROGO,
NSW,UPPER GILMORE,2720,Eden-Monaro,,GILMORE,
NSW,URIARRA,2611,Eden-Monaro,,,
NSW,URILA,2620,Eden-Monaro,,,
NSW,VERONA,2550,Eden-Monaro,,,
NSW,WADBILLIGA,2546,Eden-Monaro,,,
NSW,WALLAGA LAKE,2546,Eden-Monaro,,,
NSW,WALLAGOOT,2550,Eden-Monaro,,,
NSW,WALLAGOOT LAKE,2550,Eden-Monaro,,WALLAGOOT,
NSW,WALLAROO,2618,Eden-Monaro,,,
NSW,WAMBOIN,2620,Eden-Monaro,,,
NSW,WAMBROOK,2630,Eden-Monaro,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
NSW,WANDELLA,2550,Eden-Monaro,,,
NSW,WAPENGO,2550,Eden-Monaro,,,
NSW,WARRI,2622,Eden-Monaro,,,
NSW,WASTE POINT,2630,Eden-Monaro,,JINDABYNE,
NSW,WEE JASPER,2582,Eden-Monaro,,,
NSW,WELAREGANG,2642,Eden-Monaro,,,
NSW,WEREBOLDERA,2720,Eden-Monaro,,,
NSW,WERMATONG,2720,Eden-Monaro,,,
NSW,WEST BATLOW,2730,Eden-Monaro,,BATLOW,
NSW,WESTDALE,2653,Eden-Monaro,,,
NSW,WESTWOOD,2729,Eden-Monaro,,,
NSW,WILLIAMSDALE,2620,Eden-Monaro,,,
NSW,WILLIGOBUNG,2653,Eden-Monaro,,,
NSW,WINDOWIE,2720,Eden-Monaro,,,
NSW,WINIFRED,2631,Eden-Monaro,,,
NSW,WOG WOG,2550,Eden-Monaro,,,
NSW,WOG WOG,2622,Eden-Monaro,,,
NSW,WOLUMLA,2550,Eden-Monaro,,,
NSW,WONBOYN,2551,Eden-Monaro,,,
NSW,WONBOYN LAKE,2551,Eden-Monaro,,WONBOYN,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
NSW,WONBOYN NORTH,2551,Eden-Monaro,,,
NSW,WONDALGA,2729,Eden-Monaro,,,
NSW,WOOLGARLO,2582,Eden-Monaro,,,
NSW,WYANBENE,2622,Eden-Monaro,,,
NSW,WYANGLE,2720,Eden-Monaro,,,
NSW,WYNDHAM,2550,Eden-Monaro,,,
NSW,YAMBULLA,2550,Eden-Monaro,,,
NSW,YANKEES CREEK,2550,Eden-Monaro,,,
NSW,YAOUK,2629,Eden-Monaro,,,
NSW,YARRANGOBILLY,2720,Eden-Monaro,,,
NSW,YARROW,2620,Eden-Monaro,,,
NSW,YASS,2582,Eden-Monaro,,,
NSW,YASS RIVER,2582,Eden-Monaro,,,
NSW,YAVEN CREEK,2729,Eden-Monaro,,,
NSW,YELLOW PINCH,2548,Eden-Monaro,,,
NSW,YOWRIE,2550,Eden-Monaro,,,
...1718192021,...1718192021,...1718192021,...1718192021,...1718192021,...1718192021,
...,17,18,19,20,21,
